Date,Time,RMSSD,Coverage,HF,LF
2024-02-25,10:35:00,62.503,0.943,579.326,5504.755
2024-02-25,10:40:00,52.264,1.004,364.561,2515.267
2024-02-25,10:45:00,55.615,0.947,794.682,3643.833
2024-02-25,10:50:00,51.433,0.95,309.263,4014.789
2024-02-25,10:55:00,28.577,0.865,114.181,829.507
2024-02-26,01:20:00,95.615,0.913,1803.632,3669.411
2024-02-26,01:25:00,82.063,0.967,1404.956,1699.201
2024-02-26,01:30:00,68.439,1.005,927.802,799.484
2024-02-26,01:35:00,66.037,1.003,954.386,895.293
2024-02-26,01:40:00,70.43,0.958,977.965,1305.922
2024-02-26,01:45:00,52.651,0.998,546.12,658.898
2024-02-26,02:05:00,52.849,0.991,442.708,3344.571
2024-02-26,02:10:00,51.646,0.95,443.241,2508.662
2024-02-26,02:15:00,63.238,0.945,634.671,4119.824
2024-02-26,02:20:00,65.118,1.005,1024.286,4685.217
2024-02-26,02:25:00,58.874,1.003,711.636,3964.742
2024-02-26,02:30:00,54.235,1.005,684.298,1970.365
2024-02-26,02:35:00,42.719,1.002,479.959,990.458
2024-02-26,02:40:00,42.698,1.004,499.911,335.761
2024-02-26,02:45:00,43.431,1.005,557.744,461.433
2024-02-26,02:50:00,43.876,1.001,609.564,644.588
2024-02-26,02:55:00,43.072,1.004,535.57,691.655
2024-02-26,03:00:00,42.245,0.926,310.846,1725.143
2024-02-26,03:05:00,50.412,1.004,576.091,1117.98
2024-02-26,03:10:00,51.231,0.984,612.863,1531.024
2024-02-26,03:15:00,51.023,1.002,634.09,915.829
2024-02-26,03:20:00,51.226,0.969,510.288,1122.645
2024-02-26,03:25:00,49.267,1.005,661.879,628.431
2024-02-26,03:30:00,45.424,1.004,414.761,825.69
2024-02-26,03:35:00,44.769,1.003,493.252,461.947
2024-02-26,03:40:00,66.383,0.775,764.961,3003.533
2024-02-26,03:45:00,34.392,0.974,126.578,937.91
2024-02-26,03:50:00,39.0,0.956,256.829,1352.266
2024-02-26,03:55:00,29.777,0.917,228.045,1076.655
2024-02-26,04:00:00,62.746,0.972,1011.817,4457.678
2024-02-26,04:05:00,60.785,0.962,757.166,4850.662
2024-02-26,04:10:00,56.245,1.003,740.303,2426.259
2024-02-26,04:15:00,44.715,0.896,476.497,1294.173
2024-02-26,04:20:00,43.182,0.976,279.561,1645.089
2024-02-26,04:25:00,34.592,1.002,210.523,1644.095
2024-02-26,04:30:00,49.617,0.981,397.524,2889.713
2024-02-26,04:35:00,29.455,0.957,96.101,1091.798
2024-02-26,04:40:00,36.411,0.999,329.988,1960.753
2024-02-26,04:45:00,46.919,1.004,365.441,1425.863
2024-02-26,04:50:00,38.864,1.004,434.165,974.324
2024-02-26,04:55:00,38.414,1.0,287.281,1049.735
2024-02-26,05:00:00,38.602,1.005,451.149,2465.443
2024-02-26,05:05:00,35.138,1.004,246.895,1886.652
2024-02-26,05:10:00,48.879,0.925,368.032,2194.025
2024-02-26,05:15:00,43.325,1.003,519.082,441.686
2024-02-26,05:20:00,38.372,1.001,382.686,403.502
2024-02-26,05:25:00,39.426,1.004,399.835,972.473
2024-02-26,05:30:00,40.664,0.988,331.788,1495.22
2024-02-26,05:35:00,41.9,0.954,338.198,1139.31
2024-02-26,05:40:00,48.148,0.908,453.885,1489.607
2024-02-26,05:45:00,56.119,1.003,629.712,2792.474
2024-02-26,05:50:00,46.22,0.901,373.701,1814.726
2024-02-26,05:55:00,47.978,0.814,188.15,1791.125
2024-02-26,06:00:00,47.904,1.004,448.618,890.526
2024-02-26,06:05:00,69.053,0.886,1107.371,6384.617
2024-02-26,06:10:00,63.569,0.924,665.452,1921.216
2024-02-26,06:15:00,36.628,0.931,232.385,1788.636
2024-02-26,06:20:00,48.425,0.972,342.78,2978.71
2024-02-26,06:25:00,45.53,0.884,385.035,1264.308
2024-02-26,06:30:00,43.986,0.983,304.927,1716.625
2024-02-26,06:40:00,63.892,0.988,725.4,2051.923
2024-02-26,06:55:00,70.148,0.939,1004.604,924.819
2024-02-26,07:00:00,71.604,0.827,1070.717,2051.928
2024-02-26,07:05:00,71.173,0.838,732.406,1700.171
2024-02-26,07:10:00,83.857,0.99,1110.362,1415.914
2024-02-26,07:15:00,77.162,0.778,1140.232,2469.65
2024-02-26,23:35:00,63.191,0.925,566.998,1273.002
2024-02-26,23:40:00,49.51,1.0,451.221,847.484
2024-02-26,23:45:00,45.381,1.006,448.31,532.898
2024-02-26,23:50:00,45.832,0.997,403.266,649.309
2024-02-26,23:55:00,39.965,1.001,343.639,553.146
2024-02-27,00:00:00,39.672,1.002,313.82,320.903
2024-02-27,00:05:00,39.541,1.002,277.708,757.243
2024-02-27,00:10:00,40.994,1.001,337.69,441.123
2024-02-27,00:15:00,43.763,1.004,410.632,1192.179
2024-02-27,00:20:00,44.795,0.796,276.422,550.136
2024-02-27,00:25:00,72.642,0.961,810.14,1904.965
2024-02-27,00:30:00,50.488,1.003,342.875,1329.174
2024-02-27,00:35:00,52.621,0.971,533.848,3306.194
2024-02-27,00:40:00,51.176,0.984,413.362,1946.681
2024-02-27,00:45:00,60.418,1.002,651.12,1714.315
2024-02-27,00:50:00,53.457,1.003,589.033,1577.892
2024-02-27,00:55:00,52.618,0.966,445.539,1257.624
2024-02-27,01:00:00,54.472,1.004,438.27,768.498
2024-02-27,01:05:00,58.42,1.004,627.0,1030.37
2024-02-27,01:10:00,54.922,1.004,560.437,1071.608
2024-02-27,01:15:00,54.552,1.003,466.61,665.0
2024-02-27,01:20:00,62.857,1.004,622.098,1082.739
2024-02-27,01:25:00,64.121,1.003,750.408,643.421
2024-02-27,01:30:00,61.48,0.853,467.781,1653.027
2024-02-27,01:35:00,47.816,0.936,521.081,1557.136
2024-02-27,01:40:00,48.916,0.98,512.581,727.682
2024-02-27,01:45:00,54.595,0.915,448.535,2323.677
2024-02-27,01:50:00,43.562,1.004,329.684,1146.611
2024-02-27,01:55:00,36.019,0.979,188.792,2398.723
2024-02-27,02:00:00,21.938,1.002,50.658,1292.288
2024-02-27,02:05:00,48.274,0.961,419.563,2872.517
2024-02-27,02:10:00,47.639,1.003,314.72,1585.953
2024-02-27,02:15:00,56.671,0.962,547.338,2940.28
2024-02-27,02:20:00,61.683,0.971,885.332,2174.347
2024-02-27,02:25:00,45.273,1.003,397.372,845.41
2024-02-27,02:30:00,51.101,0.916,384.309,1399.889
2024-02-27,02:35:00,65.616,1.003,886.8,2152.671
2024-02-27,02:40:00,66.32,1.001,1052.326,843.922
2024-02-27,02:45:00,65.838,0.96,856.81,3079.565
2024-02-27,02:50:00,57.718,1.002,700.688,736.409
2024-02-27,02:55:00,54.513,1.004,641.496,1263.895
2024-02-27,03:00:00,61.037,1.005,757.07,3071.82
2024-02-27,03:05:00,64.645,0.963,835.305,1805.301
2024-02-27,03:10:00,66.946,0.98,754.038,1850.647
2024-02-27,03:15:00,69.233,0.94,893.281,1182.829
2024-02-27,03:20:00,83.786,1.001,1419.835,1823.443
2024-02-27,03:25:00,56.875,1.005,562.986,1033.997
2024-02-27,03:30:00,60.402,1.003,655.507,824.842
2024-02-27,03:35:00,60.52,0.955,924.443,2575.085
2024-02-27,03:40:00,51.982,0.962,305.72,4459.47
2024-02-27,03:45:00,39.651,0.987,161.735,1185.534
2024-02-27,03:50:00,61.684,0.938,356.512,3138.342
2024-02-27,03:55:00,66.426,1.006,597.796,3051.503
2024-02-27,04:00:00,51.882,0.923,561.103,2059.291
2024-02-27,04:05:00,54.747,0.991,455.524,2795.873
2024-02-27,04:10:00,36.59,0.963,221.716,2040.446
2024-02-27,04:15:00,28.703,0.936,173.587,916.897
2024-02-27,04:20:00,46.492,0.956,304.195,1172.996
2024-02-27,04:25:00,62.213,1.005,902.47,1121.921
2024-02-27,04:30:00,62.031,0.99,959.145,544.162
2024-02-27,04:35:00,61.896,1.005,966.396,2330.659
2024-02-27,04:40:00,62.961,1.001,784.66,1661.491
2024-02-27,04:45:00,63.07,1.005,1126.641,776.33
2024-02-27,04:50:00,60.873,1.003,1022.417,1150.21
2024-02-27,04:55:00,77.166,0.933,961.376,5101.13
2024-02-27,05:00:00,71.722,1.006,998.202,1711.976
2024-02-27,05:05:00,88.175,0.964,1477.755,2573.437
2024-02-27,05:10:00,84.975,1.005,1072.206,1612.965
2024-02-27,05:15:00,76.213,0.965,881.091,1548.246
2024-02-27,05:20:00,93.552,0.983,1507.776,3291.173
2024-02-27,05:25:00,80.207,1.006,1049.575,3189.887
2024-02-27,05:30:00,89.401,0.965,1159.363,3762.33
2024-02-27,05:35:00,68.888,0.955,771.016,5527.601
2024-02-27,05:40:00,60.485,1.005,543.683,1683.021
2024-02-27,05:45:00,72.607,0.946,730.212,3362.527
2024-02-27,05:50:00,69.256,0.99,594.242,2824.107
2024-02-27,05:55:00,59.615,0.969,677.199,3210.348
2024-02-27,06:00:00,50.731,0.982,588.198,2101.348
2024-02-27,06:05:00,62.089,1.003,669.333,2715.371
2024-02-27,06:10:00,59.392,1.006,686.963,2501.766
2024-02-27,06:15:00,76.213,0.951,1395.275,4425.235
2024-02-27,06:20:00,60.121,0.977,543.355,2663.047
2024-02-27,06:25:00,84.091,0.95,1109.094,3663.422
2024-02-27,06:30:00,71.629,1.004,858.993,1633.042
2024-02-27,06:35:00,67.56,1.003,809.704,1438.468
2024-02-27,06:40:00,75.128,0.936,985.255,3496.442
2024-02-27,06:45:00,96.044,0.953,1563.107,3007.951
2024-02-27,06:50:00,93.797,0.939,1243.716,5188.223
2024-02-27,06:55:00,55.363,0.867,346.618,3800.268
2024-02-27,07:00:00,77.212,0.971,882.609,3648.405
2024-02-28,00:20:00,94.872,0.955,1171.823,2089.118
2024-02-28,00:25:00,93.764,0.923,1637.994,1804.3
2024-02-28,00:30:00,95.371,1.003,1234.516,1750.887
2024-02-28,00:35:00,89.931,1.0,1313.202,912.411
2024-02-28,00:40:00,91.885,1.003,1476.548,601.014
2024-02-28,00:45:00,94.472,0.918,1587.022,789.24
2024-02-28,00:50:00,82.521,1.001,999.871,1100.522
2024-02-28,00:55:00,65.112,0.997,699.259,1520.178
2024-02-28,01:00:00,79.214,1.003,978.855,979.108
2024-02-28,01:05:00,67.011,1.007,1004.62,2125.67
2024-02-28,01:10:00,92.627,0.909,1429.18,4318.868
2024-02-28,01:15:00,87.375,1.007,1269.113,1699.018
2024-02-28,01:20:00,86.671,0.995,1465.981,5168.469
2024-02-28,01:25:00,92.826,1.006,1226.295,2134.894
2024-02-28,01:30:00,82.974,0.944,1293.648,2138.76
2024-02-28,01:35:00,94.091,0.817,869.728,3741.982
2024-02-28,01:40:00,91.348,0.959,1051.674,1116.08
2024-02-28,01:45:00,87.312,0.896,1026.148,1918.465
2024-02-28,01:50:00,84.637,0.96,1167.243,4034.821
2024-02-28,01:55:00,95.44,0.98,1160.031,4574.677
2024-02-28,02:00:00,77.136,1.005,929.224,979.443
2024-02-28,02:05:00,75.456,1.003,866.459,1047.876
2024-02-28,02:10:00,69.13,0.703,486.788,2300.969
2024-02-28,02:15:00,87.523,0.998,1389.545,1735.815
2024-02-28,02:20:00,87.258,0.949,1160.499,5028.433
2024-02-28,02:25:00,83.636,0.985,1162.807,2314.424
2024-02-28,02:30:00,92.578,0.874,1143.299,2074.259
2024-02-28,02:35:00,65.078,0.996,482.945,4613.922
2024-02-28,02:40:00,75.944,1.004,798.588,2036.923
2024-02-28,02:45:00,72.904,1.003,708.605,2291.995
2024-02-28,02:50:00,72.644,1.003,665.236,1422.02
2024-02-28,02:55:00,54.97,0.9,211.696,1747.427
2024-02-28,03:00:00,71.639,0.9,815.098,1390.227
2024-02-28,03:05:00,78.39,1.004,1114.871,2010.949
2024-02-28,03:10:00,82.421,0.996,1005.475,1676.325
2024-02-28,03:15:00,74.592,0.957,952.785,1635.234
2024-02-28,03:20:00,73.876,1.002,969.879,1100.149
2024-02-28,03:25:00,70.536,0.999,907.403,2958.161
2024-02-28,03:30:00,69.287,0.942,691.581,1272.595
2024-02-28,03:35:00,67.09,1.004,788.492,1507.532
2024-02-28,03:40:00,79.631,0.781,844.527,7184.856
2024-02-28,03:45:00,107.173,0.996,1322.521,4621.583
2024-02-28,03:50:00,103.426,1.006,1455.096,2807.061
2024-02-28,03:55:00,103.09,0.989,1394.907,1629.116
2024-02-28,04:00:00,103.529,1.004,1604.11,1372.69
2024-02-28,04:05:00,112.56,0.924,1820.865,1966.371
2024-02-28,04:10:00,98.51,1.008,1200.343,3369.067
2024-02-28,04:15:00,98.782,1.002,1306.883,3011.615
2024-02-28,04:20:00,84.169,0.957,887.537,10363.664
2024-02-28,04:25:00,44.908,1.004,96.534,1646.238
2024-02-28,04:30:00,53.484,0.993,268.325,1880.824
2024-02-28,04:35:00,94.225,0.896,1350.552,9239.146
2024-02-28,04:40:00,78.29,0.925,922.195,2896.006
2024-02-28,04:45:00,78.057,0.9,780.924,1418.689
2024-02-28,04:50:00,73.842,0.91,597.292,6090.2
2024-02-28,04:55:00,98.464,0.992,1320.664,2810.421
2024-02-28,05:00:00,100.117,0.912,1264.561,5130.032
2024-02-28,05:05:00,115.964,0.963,1976.029,1581.518
2024-02-28,05:10:00,85.182,0.894,1376.431,4123.871
2024-02-28,05:15:00,75.31,0.989,1061.314,1224.02
2024-02-28,05:20:00,77.429,1.005,923.575,2425.283
2024-02-28,05:25:00,70.857,1.004,897.046,1629.46
2024-02-28,05:30:00,73.591,0.997,906.879,1684.868
2024-02-28,05:35:00,78.023,0.961,1112.373,3414.343
2024-02-28,05:40:00,70.956,0.981,935.269,1726.681
2024-02-28,05:45:00,81.727,0.917,972.465,1773.227
2024-02-28,05:50:00,123.456,0.874,2037.688,5855.506
2024-02-28,05:55:00,114.668,0.986,1928.65,2780.571
2024-02-28,06:00:00,112.488,0.996,1937.37,2937.46
2024-02-28,06:05:00,80.076,0.969,1158.301,3065.427
2024-02-28,06:10:00,110.252,0.86,1505.404,1808.987
2024-02-28,06:15:00,90.024,1.003,1006.011,2373.916
2024-02-28,06:30:00,71.636,0.917,617.299,1483.671
2024-02-28,06:35:00,64.692,0.974,453.076,2763.132
2024-02-28,06:40:00,66.513,0.983,790.984,3113.083
2024-02-28,06:45:00,79.409,0.93,1168.459,4039.162
2024-02-28,06:50:00,87.893,0.992,1114.801,5316.338
2024-02-28,06:55:00,74.387,0.98,728.433,8242.743
2024-02-28,07:00:00,67.739,0.954,467.494,3019.498
2024-02-28,07:05:00,98.396,0.995,1670.83,4043.64
2024-02-29,03:00:00,87.632,0.957,1031.01,2012.499
2024-02-29,03:05:00,107.375,0.908,1645.904,3280.096
2024-02-29,03:10:00,93.213,0.985,1141.83,5647.513
2024-02-29,03:15:00,84.775,0.889,1066.105,673.125
2024-02-29,03:20:00,73.675,0.994,1057.897,487.507
2024-02-29,03:25:00,70.926,0.934,739.449,3089.325
2024-02-29,03:30:00,69.059,0.988,788.193,619.151
2024-02-29,03:35:00,71.56,0.997,646.94,1614.856
2024-02-29,03:40:00,57.914,0.939,400.961,2487.073
2024-02-29,03:45:00,66.524,0.994,651.793,2983.241
2024-02-29,03:50:00,66.837,0.974,723.475,2336.719
2024-02-29,03:55:00,51.502,0.964,516.726,1124.573
2024-02-29,04:00:00,79.755,0.988,1114.723,1733.744
2024-02-29,04:05:00,77.107,0.986,763.605,2202.333
2024-02-29,04:10:00,73.207,0.964,1274.296,2051.871
2024-02-29,04:15:00,73.464,0.994,1109.375,1198.67
2024-02-29,04:20:00,77.94,0.958,1093.336,1803.172
2024-02-29,04:25:00,92.022,0.933,1336.37,3255.908
2024-02-29,04:30:00,74.868,1.004,1193.045,804.754
2024-02-29,04:35:00,72.483,0.966,1088.89,632.948
2024-02-29,04:40:00,65.909,0.994,738.304,821.63
2024-02-29,04:45:00,61.388,1.004,741.811,610.96
2024-02-29,04:50:00,61.75,1.004,775.028,898.284
2024-02-29,04:55:00,68.089,1.006,820.057,790.742
2024-02-29,05:00:00,67.002,0.948,839.482,504.227
2024-02-29,05:05:00,85.002,0.978,1131.187,5257.495
2024-02-29,05:10:00,69.336,1.005,750.605,2826.772
2024-02-29,05:15:00,68.945,1.005,756.256,4201.681
2024-02-29,05:20:00,91.178,0.968,1462.076,2531.839
2024-02-29,05:25:00,73.746,0.963,972.032,1415.383
2024-02-29,05:30:00,63.909,1.002,934.521,506.053
2024-02-29,05:35:00,69.568,0.925,742.499,1559.562
2024-02-29,05:40:00,72.449,1.001,1054.074,573.659
2024-02-29,05:45:00,68.658,1.005,1005.064,929.812
2024-02-29,05:50:00,72.026,1.003,1132.071,803.633
2024-02-29,05:55:00,77.422,1.006,1375.337,1103.975
2024-02-29,06:00:00,80.178,0.964,1378.796,1682.606
2024-02-29,06:05:00,102.126,0.971,1459.815,3564.47
2024-02-29,06:10:00,57.145,0.962,454.325,989.252
2024-02-29,06:15:00,97.457,0.975,1062.1,3177.396
2024-02-29,06:20:00,99.314,0.97,1573.523,3275.047
2024-02-29,06:25:00,80.877,1.004,1058.832,4669.8
2024-02-29,06:30:00,87.652,0.991,568.014,4738.59
2024-02-29,06:35:00,77.743,0.996,1053.835,3330.024
2024-02-29,06:50:00,87.137,0.957,1168.002,1960.384
2024-02-29,06:55:00,88.523,0.943,1213.261,2410.537
2024-02-29,07:00:00,94.618,0.998,1432.916,1579.551
2024-02-29,07:05:00,97.42,0.927,1149.474,3491.232
2024-02-29,07:10:00,104.673,0.966,2138.137,1379.464
2024-02-29,07:15:00,85.809,0.932,1145.608,1696.547
2024-02-29,07:20:00,82.754,1.006,1148.908,1716.38
2024-02-29,07:25:00,78.319,1.003,1071.223,884.295
2024-02-29,07:30:00,70.177,0.928,841.285,836.532
2024-02-29,07:35:00,86.597,0.92,1175.486,3243.112
2024-02-29,07:40:00,87.282,0.923,909.866,2906.588
2024-02-29,07:45:00,77.076,0.954,868.909,2549.461
2024-02-29,23:30:00,86.451,0.709,932.179,2646.72
2024-02-29,23:35:00,120.83,0.981,2665.519,1689.217
2024-02-29,23:40:00,109.491,0.92,2593.574,2934.981
2024-02-29,23:45:00,85.818,0.914,1494.252,1269.337
2024-02-29,23:50:00,72.483,0.954,1145.932,969.127
2024-02-29,23:55:00,68.255,0.905,738.702,1671.764
